Campaign,Date,City/Location,Channel,Device,Ad,Impressions,"CTR, %",Clicks,Daily Average CPC,"Spend, INR",Conversions,"Total conversion value, INR",Likes (Reactions),Shares,Comments
Heritage Exclusive Sale,7/4/2023,Hyderabad,Twitter,Laptop,Fresh Deals,4551,1.1%,49,23,1144,17,12175,140,33,22
Heritage Exclusive Sale,7/5/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6245,0.8%,50,68,3406,0,0,97,27,18
Heritage Exclusive Sale,7/6/2023,Hyderabad,Twitter,Laptop,Fresh Deals,3186,0.9%,27,60,1632,14,32299,152,30,25
Heritage Exclusive Sale,7/7/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6062,1.0%,61,70,4290,3,1912,155,57,7
Heritage Exclusive Sale,7/8/2023,Hyderabad,Twitter,Laptop,Fresh Deals,4571,1.0%,48,67,3213,7,15294,120,30,9
Heritage Exclusive Sale,7/9/2023,Hyderabad,Twitter,Laptop,Fresh Deals,7288,1.1%,83,52,4333,17,18413,152,17,13
Heritage Exclusive Sale,7/10/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5665,0.9%,49,34,1671,14,8653,133,47,27
Heritage Exclusive Sale,7/11/2023,Hyderabad,Twitter,Laptop,Fresh Deals,4596,1.2%,56,45,2495,21,16703,97,20,7
Heritage Exclusive Sale,7/12/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5855,0.8%,44,39,1735,7,12879,156,20,22
Heritage Exclusive Sale,7/13/2023,Hyderabad,Twitter,Laptop,Fresh Deals,3631,0.8%,28,30,845,14,29683,103,40,25
Heritage Exclusive Sale,7/14/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5512,1.3%,72,39,2815,24,60875,115,50,22
Heritage Exclusive Sale,7/15/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5388,1.3%,70,30,2089,7,8855,117,67,7
Heritage Exclusive Sale,7/16/2023,Hyderabad,Twitter,Laptop,Fresh Deals,4778,1.2%,59,34,2033,7,16602,125,50,27
Heritage Exclusive Sale,7/17/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5391,1.0%,56,50,2781,17,32098,171,27,27
Heritage Exclusive Sale,7/18/2023,Hyderabad,Twitter,Laptop,Fresh Deals,4698,1.0%,48,37,1800,21,34513,90,43,2
Heritage Exclusive Sale,7/19/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5053,0.8%,39,53,2083,21,53731,168,54,11
Heritage Exclusive Sale,7/20/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6146,0.8%,52,34,1778,7,11169,134,40,29
Heritage Exclusive Sale,7/21/2023,Hyderabad,Twitter,Laptop,Fresh Deals,4097,1.3%,55,24,1314,3,11571,161,47,11
Heritage Exclusive Sale,7/22/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6706,1.0%,70,55,3867,10,9257,123,47,18
Heritage Exclusive Sale,7/23/2023,Hyderabad,Twitter,Laptop,Fresh Deals,3924,1.2%,47,59,2794,0,0,143,33,4
Heritage Exclusive Sale,7/24/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6059,0.9%,53,60,3178,10,17206,117,60,2
Heritage Exclusive Sale,7/25/2023,Hyderabad,Twitter,Laptop,Fresh Deals,4810,1.3%,65,28,1789,24,56247,143,67,13
Heritage Exclusive Sale,7/26/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5174,0.9%,47,22,1016,7,6037,118,43,11
Heritage Exclusive Sale,7/27/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6138,1.5%,90,49,4427,14,22036,152,57,20
Heritage Exclusive Sale,7/28/2023,Hyderabad,Twitter,Laptop,Fresh Deals,4937,1.3%,63,51,3205,17,18212,143,64,25
Heritage Exclusive Sale,7/29/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6827,1.5%,100,73,7337,24,42764,143,20,18
Heritage Exclusive Sale,7/30/2023,Hyderabad,Twitter,Laptop,Fresh Deals,4194,0.8%,34,76,2550,21,34010,137,47,13
Heritage Exclusive Sale,7/31/2023,Hyderabad,Twitter,Laptop,Fresh Deals,4214,1.2%,50,19,935,7,15093,158,60,18
Heritage Exclusive Sale,8/1/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6929,0.9%,63,41,2573,24,31595,109,57,16
Heritage Exclusive Sale,8/2/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5775,1.3%,73,52,3783,7,12678,94,57,4
Heritage Exclusive Sale,8/3/2023,Hyderabad,Twitter,Laptop,Fresh Deals,3576,0.9%,34,76,2542,24,37229,154,40,33
Heritage Exclusive Sale,8/4/2023,Hyderabad,Twitter,Laptop,Fresh Deals,3150,1.1%,35,24,842,24,51819,134,17,11
Heritage Exclusive Sale,8/5/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6326,0.9%,55,43,2328,7,14892,152,43,2
Heritage Exclusive Sale,8/6/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5775,1.3%,73,21,1537,17,14691,142,60,7
Heritage Exclusive Sale,8/7/2023,Hyderabad,Twitter,Laptop,Fresh Deals,7067,1.5%,104,72,7494,21,34714,143,27,20
Heritage Exclusive Sale,8/8/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5682,0.8%,43,46,1962,14,32198,165,37,16
Heritage Exclusive Sale,8/9/2023,Hyderabad,Twitter,Laptop,Fresh Deals,4386,1.1%,49,66,3216,0,0,99,60,11
Heritage Exclusive Sale,8/10/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5933,1.2%,74,71,5268,21,45078,151,30,0
Heritage Exclusive Sale,8/11/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5255,1.2%,65,64,4177,24,40449,146,64,18
Heritage Exclusive Sale,8/12/2023,Hyderabad,Twitter,Laptop,Fresh Deals,3381,1.4%,46,68,3163,14,34815,120,47,18
Heritage Exclusive Sale,8/13/2023,Hyderabad,Twitter,Laptop,Fresh Deals,3891,1.0%,40,73,2917,10,5735,127,10,20
Heritage Exclusive Sale,8/14/2023,Hyderabad,Twitter,Laptop,Fresh Deals,3208,0.9%,27,41,1120,7,12980,109,40,9
Heritage Exclusive Sale,8/15/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6160,1.3%,78,66,5145,7,8754,97,47,9
Heritage Exclusive Sale,8/16/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5974,1.0%,58,36,2103,21,25557,96,64,20
Heritage Exclusive Sale,8/17/2023,Hyderabad,Twitter,Laptop,Fresh Deals,3866,1.3%,50,41,2037,7,10464,99,27,9
Heritage Exclusive Sale,8/18/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6608,1.1%,73,26,1934,24,41053,143,60,18
Heritage Exclusive Sale,8/19/2023,Hyderabad,Twitter,Laptop,Fresh Deals,3431,1.0%,36,43,1557,7,3824,123,54,22
Heritage Exclusive Sale,8/20/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5105,0.8%,39,47,1842,17,14691,146,60,25
Heritage Exclusive Sale,8/21/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5322,1.1%,60,27,1612,21,31092,146,20,11
Heritage Exclusive Sale,8/22/2023,Hyderabad,Twitter,Laptop,Fresh Deals,4471,1.3%,57,60,3401,7,9056,108,23,18
Heritage Exclusive Sale,8/23/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5012,1.1%,56,49,2734,17,24954,128,20,7
Heritage Exclusive Sale,8/24/2023,Hyderabad,Twitter,Laptop,Fresh Deals,4001,1.4%,57,74,4229,7,15797,168,43,18
Heritage Exclusive Sale,8/25/2023,Hyderabad,Twitter,Laptop,Fresh Deals,4228,0.8%,32,56,1821,17,25054,171,20,18
Heritage Exclusive Sale,8/26/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6289,0.9%,57,65,3718,0,0,156,37,25
Heritage Exclusive Sale,8/27/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6765,1.1%,74,32,2344,0,0,148,57,25
Heritage Exclusive Sale,8/28/2023,Hyderabad,Twitter,Laptop,Fresh Deals,4066,1.1%,44,58,2557,17,37431,137,54,25
Heritage Exclusive Sale,8/29/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5260,1.1%,60,68,4124,7,8150,140,54,27
Heritage Exclusive Sale,8/30/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5227,1.4%,71,61,4362,3,5735,83,47,31
Heritage Exclusive Sale,8/31/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6211,1.2%,77,50,3853,14,13684,159,27,7
Heritage Exclusive Sale,9/1/2023,Hyderabad,Twitter,Laptop,Fresh Deals,4682,1.1%,53,68,3614,24,22338,155,43,27
Heritage Exclusive Sale,9/2/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5429,0.9%,50,37,1863,3,3522,111,54,16
Heritage Exclusive Sale,9/3/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6492,1.0%,62,49,3090,24,55743,128,30,0
Heritage Exclusive Sale,9/4/2023,Hyderabad,Twitter,Laptop,Fresh Deals,3013,0.9%,27,75,2020,0,0,154,17,16
Heritage Exclusive Sale,9/5/2023,Hyderabad,Twitter,Laptop,Fresh Deals,7151,0.9%,63,63,3954,17,19017,97,13,11
Heritage Exclusive Sale,9/6/2023,Hyderabad,Twitter,Laptop,Fresh Deals,3277,1.0%,32,24,770,10,15596,115,67,22
Heritage Exclusive Sale,9/7/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6096,1.3%,80,31,2464,7,14489,124,33,16
Heritage Exclusive Sale,9/8/2023,Hyderabad,Twitter,Laptop,Fresh Deals,4253,0.9%,36,23,836,7,7446,165,54,9
Heritage Exclusive Sale,9/9/2023,Hyderabad,Twitter,Laptop,Fresh Deals,3175,1.5%,47,43,2003,10,13483,130,47,11
Heritage Exclusive Sale,9/10/2023,Hyderabad,Twitter,Laptop,Fresh Deals,3265,1.1%,37,19,687,7,17810,131,37,29
Heritage Exclusive Sale,9/11/2023,Hyderabad,Twitter,Laptop,Fresh Deals,4799,1.0%,50,45,2217,21,24149,139,37,16
Heritage Exclusive Sale,9/12/2023,Hyderabad,Twitter,Laptop,Fresh Deals,3006,1.1%,33,46,1525,17,24853,128,54,22
Heritage Exclusive Sale,9/13/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6040,0.9%,54,46,2444,7,5937,140,10,13
Heritage Exclusive Sale,9/14/2023,Hyderabad,Twitter,Laptop,Fresh Deals,3593,1.1%,40,54,2168,3,805,130,37,18
Heritage Exclusive Sale,9/15/2023,Hyderabad,Twitter,Laptop,Fresh Deals,3923,1.0%,37,36,1346,10,25256,118,17,25
Heritage Exclusive Sale,9/16/2023,Hyderabad,Twitter,Laptop,Fresh Deals,3878,1.4%,55,49,2703,21,46788,96,30,29
Heritage Exclusive Sale,9/17/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6860,1.3%,88,50,4382,17,34010,111,27,4
Heritage Exclusive Sale,9/18/2023,Hyderabad,Twitter,Laptop,Fresh Deals,3413,1.0%,32,48,1540,14,14892,123,10,22
Heritage Exclusive Sale,9/19/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6601,1.1%,75,27,2023,21,30588,171,67,2
Heritage Exclusive Sale,9/20/2023,Hyderabad,Twitter,Laptop,Fresh Deals,4697,1.2%,57,47,2642,24,35921,114,20,27
Heritage Exclusive Sale,9/21/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5977,1.1%,65,32,2090,7,10062,117,20,18
Heritage Exclusive Sale,9/22/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6025,1.3%,79,50,3948,21,21935,112,57,9
Heritage Exclusive Sale,9/23/2023,Hyderabad,Twitter,Laptop,Fresh Deals,4576,1.2%,55,21,1188,0,0,128,23,29
Spice Bazaar ,9/24/2023,Hyderabad,Twitter,Laptop,Fresh Deals,8292,1.7%,140,72,10032,7,17005,170,74,13
Spice Bazaar ,9/25/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5735,1.3%,77,54,4140,31,77075,120,43,20
Spice Bazaar ,9/26/2023,Hyderabad,Twitter,Laptop,Fresh Deals,7600,1.3%,100,23,2350,21,35619,93,13,20
Spice Bazaar ,9/27/2023,Hyderabad,Twitter,Laptop,Fresh Deals,9339,1.5%,143,50,7112,24,32098,111,30,7
Spice Bazaar ,9/28/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5276,1.0%,52,46,2389,31,46486,161,33,13
Spice Bazaar ,9/29/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5779,1.1%,61,44,2673,21,43367,100,54,20
Spice Bazaar ,9/30/2023,Hyderabad,Twitter,Laptop,Fresh Deals,10216,1.4%,139,57,7894,10,12276,123,50,4
Spice Bazaar ,10/1/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6856,1.5%,100,61,6138,10,21633,108,23,16
Spice Bazaar ,10/2/2023,Hyderabad,Twitter,Laptop,Fresh Deals,8828,1.6%,143,18,2600,31,62988,114,33,22
Spice Bazaar ,10/3/2023,Hyderabad,Twitter,Laptop,Fresh Deals,8588,1.5%,125,29,3580,10,28073,128,30,27
Spice Bazaar ,10/4/2023,Hyderabad,Twitter,Laptop,Fresh Deals,7652,1.5%,118,38,4492,24,23444,134,64,31
Spice Bazaar ,10/5/2023,Hyderabad,Twitter,Laptop,Fresh Deals,7570,1.4%,107,62,6710,17,27369,152,23,29
Spice Bazaar ,10/6/2023,Hyderabad,Twitter,Laptop,Fresh Deals,9035,1.4%,127,68,8641,7,17005,112,54,7
Spice Bazaar ,10/7/2023,Hyderabad,Twitter,Laptop,Fresh Deals,7037,1.2%,83,19,1546,31,60674,108,30,7
Spice Bazaar ,10/8/2023,Hyderabad,Twitter,Laptop,Fresh Deals,7692,1.7%,128,39,5044,21,40349,148,64,16
Spice Bazaar ,10/9/2023,Hyderabad,Twitter,Laptop,Fresh Deals,9298,1.6%,150,33,4889,17,17910,130,64,7
Spice Bazaar ,10/10/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5717,1.1%,61,62,3793,21,53027,140,37,13
Spice Bazaar ,10/11/2023,Hyderabad,Twitter,Laptop,Fresh Deals,7341,1.1%,82,20,1644,10,13282,111,43,9
Spice Bazaar ,10/12/2023,Hyderabad,Twitter,Laptop,Fresh Deals,9801,1.0%,103,55,5685,7,8754,105,27,13
Spice Bazaar ,10/13/2023,Hyderabad,Twitter,Laptop,Fresh Deals,8799,1.4%,124,48,5878,21,27972,124,13,25
Spice Bazaar ,10/14/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6349,0.9%,56,61,3366,24,41858,149,43,2
Spice Bazaar ,10/15/2023,Hyderabad,Twitter,Laptop,Fresh Deals,10223,1.5%,158,69,10875,10,24451,142,30,20
Spice Bazaar ,10/16/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6242,1.1%,69,55,3791,10,14590,143,54,16
Spice Bazaar ,10/17/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5550,1.2%,68,58,3943,24,22941,139,43,11
Spice Bazaar ,10/18/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5650,1.7%,97,65,6305,21,54536,130,17,29
Spice Bazaar ,10/19/2023,Hyderabad,Twitter,Laptop,Fresh Deals,9946,1.6%,156,60,9278,21,39342,133,67,2
Spice Bazaar ,10/20/2023,Hyderabad,Twitter,Laptop,Fresh Deals,7489,1.6%,121,46,5553,14,38236,121,50,16
Spice Bazaar ,10/21/2023,Hyderabad,Twitter,Laptop,Fresh Deals,8728,1.3%,117,53,6187,21,27972,146,37,16
Spice Bazaar ,10/22/2023,Hyderabad,Twitter,Laptop,Fresh Deals,7296,1.4%,104,20,2072,28,62888,112,50,27
Spice Bazaar ,10/23/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5335,1.1%,61,31,1872,10,18313,120,64,13
Spice Bazaar ,10/24/2023,Hyderabad,Twitter,Laptop,Fresh Deals,7755,1.3%,104,34,3597,24,41154,89,23,16
Spice Bazaar ,10/25/2023,Hyderabad,Twitter,Laptop,Fresh Deals,8392,1.6%,131,67,8813,31,51115,96,60,11
Spice Bazaar ,10/26/2023,Hyderabad,Twitter,Laptop,Fresh Deals,4780,1.7%,83,50,4137,31,33708,146,77,16
Spice Bazaar ,10/27/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6593,1.6%,106,36,3819,28,72446,149,27,16
Spice Bazaar ,10/28/2023,Hyderabad,Twitter,Laptop,Fresh Deals,10312,1.7%,172,64,11008,14,26866,125,67,25
Spice Bazaar ,10/29/2023,Hyderabad,Twitter,Laptop,Fresh Deals,10512,1.4%,148,28,4185,14,12276,120,47,13
Spice Bazaar ,10/30/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5683,1.1%,65,45,2949,10,17307,152,20,16
Spice Bazaar ,10/31/2023,Hyderabad,Twitter,Laptop,Fresh Deals,10071,1.5%,149,62,9218,7,8251,170,47,20
Spice Bazaar ,11/1/2023,Hyderabad,Twitter,Laptop,Fresh Deals,7441,1.7%,123,18,2201,31,55945,114,50,9
Spice Bazaar ,11/2/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5025,1.5%,77,31,2376,7,9358,136,50,22
Spice Bazaar ,11/3/2023,Hyderabad,Twitter,Laptop,Fresh Deals,9953,1.2%,117,61,7060,14,18212,124,37,9
Spice Bazaar ,11/4/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5258,1.6%,82,38,3138,31,55341,130,23,29
Spice Bazaar ,11/5/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5809,1.8%,104,55,5714,21,31494,146,30,22
Spice Bazaar ,11/6/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6871,1.3%,91,51,4633,28,24048,90,77,9
Spice Bazaar ,11/7/2023,Hyderabad,Twitter,Laptop,Fresh Deals,9154,1.1%,97,37,3571,31,55743,164,37,27
Spice Bazaar ,11/8/2023,Hyderabad,Twitter,Laptop,Fresh Deals,9387,1.6%,152,34,5183,7,24451,112,37,4
Spice Bazaar ,11/9/2023,Hyderabad,Twitter,Laptop,Fresh Deals,8181,1.2%,98,49,4842,10,27972,164,50,29
Spice Bazaar ,11/10/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5513,1.6%,89,33,2899,31,48096,96,40,18
Spice Bazaar ,11/11/2023,Hyderabad,Twitter,Laptop,Fresh Deals,7082,1.6%,114,61,7038,31,60976,158,80,13
Spice Bazaar ,11/12/2023,Hyderabad,Twitter,Laptop,Fresh Deals,8736,1.4%,122,25,3051,14,22338,92,33,20
Spice Bazaar ,11/13/2023,Hyderabad,Twitter,Laptop,Fresh Deals,9672,0.9%,86,17,1482,24,45983,164,37,2
Spice Bazaar ,11/14/2023,Hyderabad,Twitter,Laptop,Fresh Deals,8003,1.0%,80,50,4007,28,37129,164,27,18
Spice Bazaar ,11/15/2023,Hyderabad,Twitter,Laptop,Fresh Deals,9553,1.5%,139,21,2987,21,33305,127,37,11
Spice Bazaar ,11/16/2023,Hyderabad,Twitter,Laptop,Fresh Deals,10271,1.0%,103,49,5076,17,32299,93,57,27
Spice Bazaar ,11/17/2023,Hyderabad,Twitter,Laptop,Fresh Deals,7289,1.4%,103,59,6057,14,36626,158,20,11
Spice Bazaar ,11/18/2023,Hyderabad,Twitter,Laptop,Fresh Deals,7385,1.5%,112,66,7439,7,14892,118,30,4
Spice Bazaar ,11/19/2023,Hyderabad,Twitter,Laptop,Fresh Deals,7444,1.3%,96,30,2855,7,10565,108,43,22
Spice Bazaar ,11/20/2023,Hyderabad,Twitter,Laptop,Fresh Deals,9035,1.7%,156,23,3656,31,30588,171,40,20
Spice Bazaar ,11/21/2023,Hyderabad,Twitter,Laptop,Fresh Deals,8033,1.3%,102,29,2923,14,36022,149,30,25
Spice Bazaar ,11/22/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6242,1.0%,62,31,1884,10,19923,105,30,29
Spice Bazaar ,11/23/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6149,1.7%,107,31,3306,24,45883,131,50,11
Spice Bazaar ,11/24/2023,Hyderabad,Twitter,Laptop,Fresh Deals,9317,1.0%,93,21,1939,14,26161,102,10,13
Spice Bazaar ,11/25/2023,Hyderabad,Twitter,Laptop,Fresh Deals,9620,1.7%,165,35,5851,10,25759,161,33,4
Spice Bazaar ,11/26/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5073,1.5%,74,54,3989,7,25256,146,54,7
Spice Bazaar ,11/27/2023,Hyderabad,Twitter,Laptop,Fresh Deals,8828,1.6%,142,46,6542,7,26463,161,47,27
Spice Bazaar ,11/28/2023,Hyderabad,Twitter,Laptop,Fresh Deals,7322,1.4%,99,26,2619,31,69428,120,37,22
Spice Bazaar ,11/29/2023,Hyderabad,Twitter,Laptop,Fresh Deals,8447,1.4%,118,61,7165,10,10464,117,37,16
Spice Bazaar ,11/30/2023,Hyderabad,Twitter,Laptop,Fresh Deals,8480,1.4%,117,70,8235,14,28576,155,20,22
Spice Bazaar ,12/1/2023,Hyderabad,Twitter,Laptop,Fresh Deals,8207,1.3%,104,68,7058,7,11269,99,50,9
Spice Bazaar ,12/2/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5287,1.7%,89,21,1890,7,20526,124,7,22
Spice Bazaar ,12/3/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6849,1.6%,106,69,7378,17,43669,92,47,7
Spice Bazaar ,12/4/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6438,1.3%,87,46,3944,21,30387,127,60,22
Spice Bazaar ,12/5/2023,Hyderabad,Twitter,Laptop,Fresh Deals,9631,1.2%,118,66,7808,21,20124,165,50,9
Spice Bazaar ,12/6/2023,Hyderabad,Twitter,Laptop,Fresh Deals,9087,1.7%,151,28,4284,7,18413,158,54,9
Spice Bazaar ,12/7/2023,Hyderabad,Twitter,Laptop,Fresh Deals,7174,1.1%,76,38,2873,14,27972,159,30,4
Spice Bazaar ,12/8/2023,Hyderabad,Twitter,Laptop,Fresh Deals,8725,1.2%,108,65,7004,14,33205,161,77,7
Spice Bazaar ,12/9/2023,Hyderabad,Twitter,Laptop,Fresh Deals,9479,1.7%,164,23,3782,31,81402,159,20,13
Spice Bazaar ,12/10/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6568,1.4%,93,52,4851,31,75264,151,27,13
Spice Bazaar ,12/11/2023,Hyderabad,Twitter,Laptop,Fresh Deals,9106,1.1%,100,52,5205,31,47895,173,50,29
Spice Bazaar ,12/12/2023,Hyderabad,Twitter,Laptop,Fresh Deals,8725,1.5%,131,45,5853,17,32903,162,40,16
Spice Bazaar ,12/13/2023,Hyderabad,Twitter,Laptop,Fresh Deals,7426,1.2%,93,35,3251,28,67315,109,10,18
Spice Bazaar ,12/14/2023,Hyderabad,Twitter,Laptop,Fresh Deals,7137,1.4%,99,66,6482,10,24652,103,43,11
Spice Bazaar ,12/15/2023,Hyderabad,Twitter,Laptop,Fresh Deals,7493,1.6%,116,65,7617,14,36424,146,47,18
Spice Bazaar ,12/16/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6553,1.3%,83,48,4037,10,17709,121,17,20
Spice Bazaar ,12/17/2023,Hyderabad,Twitter,Laptop,Fresh Deals,7833,1.4%,112,57,6346,10,29784,94,57,27
Spice Bazaar ,12/18/2023,Hyderabad,Twitter,Laptop,Fresh Deals,9298,1.5%,140,48,6739,24,36123,171,47,2
Spice Bazaar ,12/19/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6457,1.1%,72,24,1703,7,24652,154,43,7
Spice Bazaar ,12/20/2023,Hyderabad,Twitter,Laptop,Fresh Deals,10012,1.1%,109,58,6331,17,34513,120,20,25
Spice Bazaar ,12/21/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5820,1.3%,78,67,5246,28,57052,158,57,27
Spice Bazaar ,12/22/2023,Hyderabad,Twitter,Laptop,Fresh Deals,5657,1.2%,70,54,3784,10,15697,94,47,11
Spice Bazaar ,12/23/2023,Hyderabad,Twitter,Laptop,Fresh Deals,6938,1.7%,116,20,2272,17,28274,148,67,9
Festival Delight,3/24/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,5498,0.6%,33,19,628,0,0,28,23,2
Festival Delight,3/25/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,4155,0.9%,39,15,579,10,10565,24,17,2
Festival Delight,3/26/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,6892,1.0%,68,16,1062,0,0,34,13,9
Festival Delight,3/27/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,4194,1.0%,40,30,1198,7,15495,30,20,2
Festival Delight,3/28/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,2961,0.9%,27,38,1003,3,4629,22,3,9
Festival Delight,3/29/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,7171,1.0%,75,18,1338,7,13081,75,3,9
Festival Delight,3/30/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,6139,1.0%,64,26,1667,3,6037,50,23,0
Festival Delight,3/31/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,7887,0.8%,65,15,958,10,14489,47,10,4
Festival Delight,4/1/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,4813,0.6%,27,8,220,3,7748,63,3,4
Festival Delight,4/2/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,3354,0.3%,11,15,169,3,4629,66,17,2
Festival Delight,4/3/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,7591,1.1%,82,24,1941,0,0,68,13,13
Festival Delight,4/4/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,5891,1.2%,68,2,111,3,5735,40,27,11
Festival Delight,4/5/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,5363,1.0%,52,33,1737,7,13483,49,33,4
Festival Delight,4/6/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,3281,1.2%,39,36,1383,3,3522,62,23,11
Festival Delight,4/7/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,4019,0.7%,26,16,417,7,14288,18,20,0
Festival Delight,4/8/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,3338,0.4%,13,10,124,10,13282,41,27,0
Festival Delight,4/9/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,3494,0.4%,13,17,215,14,13684,12,30,9
Festival Delight,4/10/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,3631,0.9%,34,5,156,7,8855,40,0,9
Festival Delight,4/11/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,4467,0.9%,39,4,138,10,12074,31,3,4
Festival Delight,4/12/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,6571,0.8%,52,16,839,10,13886,31,13,4
Festival Delight,4/13/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,6101,0.7%,45,10,441,17,32198,68,23,4
Festival Delight,4/14/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,5785,0.9%,50,10,488,0,0,43,3,9
Festival Delight,4/15/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,6526,0.9%,60,4,234,0,0,52,3,9
Festival Delight,4/16/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,7023,0.5%,32,10,326,10,18112,68,10,4
Festival Delight,4/17/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,6138,0.8%,48,36,1756,14,18112,43,10,7
Festival Delight,4/18/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,5378,1.0%,51,22,1151,10,9660,55,30,2
Festival Delight,4/19/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,6176,1.1%,69,32,2164,14,25759,16,13,2
Festival Delight,4/20/2023,Ahmedabad,Snapchat,Laptop,Exclusive Sale,4812,0.6%,30,21,629,3,4427,59,7,0
